Word,PQConcepts,GenRiddle
photograph,"['a photographer', 'picture']","

I am captured by a lens with such skill,
A moment in time that lingers still,
A frozen memory, a sight to be seen,
But only exists if I am deemed.

Captured by a photographer's eye,
I hang on a wall, or in an album I lie,
A picture of beauty, a captured scene,
But without me, a mere memory would gleam.

What am I, but a moment in time,
For a photographer's eyes to define,
A captured moment, a memory made,
I am a photograph, forever to stay."
tuesday,"['Tuesday', 'martes', '102452552-n', 'Martes']","

I am named for the second day of the week,
In Spanish, I'm known as ""martes"" to speak,
With the number 102452552-n in my code,
I am a word that often seems to explode."
hurricane,"['Beaufort scale', 'a storm', 'cyclone', 'ciklon']","

I am a force of nature, a destructive might
With wind and rain, I cause quite a fright
On the Beaufort scale, I am numbered high
For my strength is unmatched, no need to deny

A swirling cyclone, I spin with great speed
Leaving destruction in my wake, a terrible deed
My name is feared, in all lands I roam
I am known as a hurricane, the king of the storm

Some may call me ciklon, in a different tongue
But my power is universal, my impact not undone
So beware and prepare, when my presence is near
For"
race,"['competition', 'contest']","

I am a test of speed and skill,
A challenge where all must fill,
My competitors strive to win the first place,
A fierce competition in every race."
treadmill,['occupation'],"
I'm an occupation of sorts, though I never rest or pause
I keep moving constantly, without any apparent cause
I help you stay fit and active, while you work or play
But beware, if you're not careful, you might just get too tired to stay
What am I? A machine that's treaded, for your fitness regimen to fulfill
I am a constantly-moving, workout-loving, ever-present treadmill."
hills,"['alive', 'elevated portions of the earth', 'hill', 'pinnacles and bases']","

I am alive but I am not a living being,
I am made up of elevated portions where the land is leaning,
I am known as a small but mighty hill,
With pinnacles and bases, I stand still. 
"
pencil,"['a backpack', 'a classroom', 'a desk drawer', 'a desktop', 'a drawer', 'a pencil-case', 'a pocket', 'doing math', 'last for awhile', 'made from graphite', 'mark a paper', 'shade a sketch']","

I am small but mighty, and often in a pack,
used in class, where my graphite does attract.
I may be hidden in a drawer or on a desk,
but when needed, my purpose, I do not invest.
I am sharp and precise, with a lead so fine,
I'm often found near your writing and designs.
What am I, you might ask, well let me give you a hint,
I am a writing utensil, known as a ____________."
prank,['antic'],"

I am a playful antic,
A joke that's full of spice,
I'll make you laugh and grin,
But only if you're nice.

I might involve a whoopee cushion,
Or maybe a fake snake,
But one thing's for certain,
I'll make your sides ache.

Some may call me mischievous,
Others think I'm cruel,
But when done with good intentions,
I'm just a harmless tool.

What am I, oh curious one?
A source of playful fun,
Just a simple word,
A four-lettered ""prank"" is done."
A Mountain.,[],"
I am tall and strong, yet I can't be seen
With snow on my peak, I'm a majestic scene
Wildlife roams freely, from bear to deer
But my true beauty lies within my atmosphere
My base may be rocky, but I stand firm and grand
Without me, the horizon would be bland
Some might say I'm too high, too hard to reach
But for adventurers, there's always a lesson to teach
What am I, so mighty and vast?
A natural wonder, a landmass that will forever last.
"
coffin,"['a box', 'a coffin', 'a funeral', 'casket', 'cemetery', 'grave']","

I hold the weight of death, though I am made of wood,
In times of sorrow, I'm the vessel of eternal good.
A box for the departed, a coffin for the deceased,
A funeral without me, is not considered complete.
Some call me a casket, others call me by my name,
But in the end, it's all the same. 
What am I, this vessel of final rest?
A coffin, the last bed for the ones we love best."
pencil,"['a backpack', 'a classroom', 'a desk drawer', 'a desktop', 'a drawer', 'a pencil-case', 'a pocket', 'doing math', 'last for awhile', 'made from graphite', 'mark a paper', 'shade a sketch']","
I am often found in a pack,
But not the type for your back,
In a classroom is where I stay,
Until the end of the day.

Sometimes I may hide and linger,
In a drawer, I may be a stinger,
But fear not, I won't attack,
Just reach in and pull me back.

On a desk, I am quite handy,
Helping you write, oh so dandy,
But don't forget to put me back,
In my place on the desktop track.

What am I, you may ask,
A writing tool with a simple task,
I am slim and quite nimble,
I"
bar of soap,[],"
I am smooth and white, yet often used to clean,
My shape is rectangular, or so it may seem.
My purpose is simple, yet essential to know,
For without me, dirt and grime would surely grow.

No water, no bubbles, yet I still do the job,
Removing the evidence of a hard day's slog.
My presence may be hard to spot,
But without me, cleanliness would be a long shot.

So let me be your guide in this cleansing task,
Just rub me on your body, and dirt I will mask.
With a satisfying lather and a refreshing scent,
I'll leave you feeling fresh"
reflection,"['image', 'mirror']","

I am a shadow of myself, 
An image in a glass, 
I show the world my true self, 
But I never seem to last. 

With one small movement, 
I mirror all I see, 
But when the light fades, 
You can no longer find me. 

I am an elusive concept, 
Yet I'm always there, 
For every action you take, 
I am your reflection, fair. 

What am I?
"
paint,"['art', 'Art', 'an art', 'creative', 'be creative']","

I am an art in a liquid form,
Creative hands use me to transform.
From blank canvas to colorful sight,
I help bring imagination to light.

Some may call me just a simple stain,
But true artists know my purpose is more plain.
I am the medium, the brush's partner,
Together we create, design, and conquer.

Art is my realm, where I belong,
For without me, it's just a half-finished song.
So grab your palette, let's make something grand,
For with my touch, creativity will expand."
pancakes,"['Q838886', 'The Pancakes', 'cantopop', 'famous for their flatness', 'flat and round', 'indie pop', 'musician', 'pancake', 'served for breakfast']","

I am a tasty treat, loved by young and old.
My flatness is famous, so I've been told.
My name shares a sound with a genre of song.
You'll find me in stacks, never alone.
What am I?"
comb,"['a pocket', 'crest']","

I may be small and fit in your pocket,
But I can tame even the wildest rocket.
With my teeth sharp and fine,
I'll smooth your hair into a perfect line.
My name starts with ""C"" and ends with ""B"",
And on my back, a crest you will see.
What am I? A _____"
hitch,['attach'],"

I am a word that sounds like a tiny glitch,
But my meaning is to attach or hitch.
I'm shorter than catch, but still pack a punch,
I join things together in a perfect clunch. "
solder,[],"

I am a metal, strong and tough,
Used to join things, that's no bluff.
With heat and flux, I become one,
Bonding two pieces, bright as the sun.

Some call me silver, others call me lead,
But without me, connections would be dead.
I am the key to electrical flow,
Turning a mess into a neat row.

Sometimes I am in wire form,
But dragons and knights have me adorn.
What am I, you may puzzle and ponder?
Just remember, without me, circuits would wander."
Happiness.,[],"

I am a feeling that everyone seeks,
Yet I can be elusive for weeks.
Some say I come from money and fame,
But others find me in simpler games.

I am found in a warm, genuine smile,
And in the laughter that lasts for a while.
Contentment and joy, I embody,
But often mistaken for being naughty.

Some say I am a journey, not a destination,
And that I require no explanation.
For everyone, I mean something unique,
But without me, life can seem bleak.

I am not tangible, yet everyone wants me,
For I can turn dark into light, just like the sea.
Can"
bee,"['a meadow', 'any garden']","

I buzz through the air, all black and yellow,
Working hard in the sun, my wings a blur and mellow.
In a meadow or garden, I'll surely be found,
Collecting sweet nectar from flowers all around.
Some say I'm a pest, but I'm treasured all the same,
For without me, no honey would end up on your plate and claim."
balloon,"['a balloon', 'a birthday party', 'balon', 'birthday parties', 'decoration', 'expand']","

I am round and light, floating in the air,
I am often seen at a party without compare.
I'm called by a name, some spell it balon,
But I prefer the term that starts with a b and ends with an oon.
What am I? A balloon, of course, seen at birthday parties galore,
Bringing joy and delight to all who adore."
egg,"['a egg', 'a grocery store', 'a nest', 'baby', 'a very young child', 'child', 'a school', 'anger his mother', 'become an adult']","

I am often found in a grocery store,
But can also be found in a nest's core.
I am small and round, with a shell so smooth,
I hold potential for life, it's my proof.
New life begins when I hatch,
But until then, in a nest I stay attached.
Without me, a baby bird cannot grow,
Can you guess what I am? Look, it's time to go!"
