Word,PQConcepts,GenRiddle
mushroom,"['a fungus', 'agaric']","<metaphor> I am often found in fields and forests, A type of fungus that many detest, I come in different shapes and sizes, and some say my flavor truly charms.  Some like me sauteed or in a stew, but others find me dried and chewed, Whatever your preference may be, I am a delicacy.  What am I, this tasty treat, A fungus that you just can't beat, Some call"
steps,"['path', 'stairs']","<metaphor> I am a path you must tread, but with me, you'll never feel. My surface smooth, my length stretches, but every journey starts with these steps."
sky,"['...fly a kite', 'above']","<metaphor> I am vast and ever-changing, High above, I am spread. With billowy clouds and sunlit rays, I is where one goes to fly a kite and play.  My hue changes from day to night, But always a breathtaking sight."
stoplight,"['TrafficLight', 'brake system', 'ibo', 'InformationBearingObject', 'african']","<metaphor> ""I control traffic flow, with colors I glow A brake system's best friend, I help cars to go But don't be fooled, I'm more than what meets the eye I'm also an ibo, my message is no lie What am I, at every intersection in sight? A vital information bearing object, the stoplight."""
mirror,"['a bedroom', 'a car', 'a surface', 'looking at yourself', 'ogledalo', 'see yourself']","<metaphor> I can follow your image with ease, In a bedroom, I'm a must-have piece; or in a car, I's mounted on the wall To see behind, big or small. But on any surface, I can be found, For I'll show you yourself, crystal clear. What am I? A mirror, my dear."
paper,"['book', 'burn', 'a burn', 'burn off', 'fire', 'heat']","<metaphor> I come in sheets, I'm often bound, Between my pages, knowledge is given. But if you hold me too close to the fire, My fate will be dire.  What am I, so delicate and thin? I hold the"
pencil,"['a backpack', 'a classroom', 'a desk drawer', 'a desktop', 'a drawer', 'a pencil-case', 'a pocket', 'doing math', 'last for awhile', 'made from graphite', 'mark a paper', 'shade a sketch']","<metaphor> I am found in a backpack, passed in a classroom with ease, Stored away in a desk drawer, Or laying still on a desktop, you'll see. What am I?"
calendar,"['a desktop', 'an office supply store', 'arrangement']","<metaphor> I am seen on most desktops, And bought from office supply stores, I am the one you can't compromise.  I am filled with days and months, And remind you of special dates, Without me, it's easy to forget, and your plans will take longer to come.  What am I?"
pig,"['animal', 'bacon', 'Roger Bacon', 'a refridgerator']","<metaphor> You can find me in a refridgerator cold, but don't make of bacon and the answer is pig. I provide bacon, a breakfast delight, but my name is also linked to a famous knight. "
secret admirer,[],"<metaphor> ""What is invisible yet always present, A mystery that can never be hidden. A feeling of love, kept undercover, From a secretive admirer, like a hidden lover."" "
newspaper,"['a newspaper', 'ink and paper', 'the newspaper']","<metaphor> I am ink and paper bound, Every morning I can be found, gathering news from all around, What am I, so tightly wound?  I'm read from front to back, Reporting facts and the latest track, I'm often black and white, never lacking, Can you guess what I am, without asking?"
chick,"['animal', 'baby', 'a very young child', 'child', 'a school', 'anger his mother', 'become an adult']","<metaphor> I am an animal, but not too wild I may be small, but I'm still a child With fluffy feathers, so soft and slick I am a little ______, a tiny chick."
cross,"['christian', 'Christian', 'a follower of Christ', 'believe in Jesus Christ', 'bring an offering', 'christlike', '300412430-s']","<metaphor> I am a symbol of faith For those who follow by grace A follower of Christ Without me, they'd be in crisis  I represent sacrifice And redemption through a price to those who believe in Jesus I am the reminder of his mercies  With me, you may ask A simple shape, an easy task but for a christian, their faith's core. "
turkey,"['Turkey', 'a country', 'a food', 'poultry', 'the oven']","<metaphor> I am a country of vast history, but also a bird of culinary mystery. My name is linked with both land and dish, And often served on a Thanksgiving wish."
gold,"['a precious metal', 'a soft metal', 'fort knox', 'metal', 'precious', 'dragocen']","<metaphor>  I am a precious metal, highly prized and rare Yet I'm soft and malleable, easy to bear Fort Knox guards me with all its might For I am an valuable, shining light What am I, you may ask? A shimmering, coveted metal called gold. "
hospital,"['a city', 'a hospital', 'emergencies']","<metaphor> I'm the heart of a city, always bursting with noise, A place for emergencies, where lives are saved with poise. What am I? A busy hub and a safe haven all the same, A hospital, worthy of admiration and acclaim. Doctors, nurses, and machines, all work in harmony, to heal the sick and soothe the injured, it's their true destiny."
vacuum,"['a closet', 'clean the carpet', 'space']","<metaphor> I am often found inside a closet, My purpose is to clean without being upset, I draw up dirt and dust with ease, Transforming carpets from grimy to clean.  What am I, you may ask, A household tool that's up to the task, in a word, I am made as, A handy dandy vacuum."
bread,"['a market', 'a store', 'baked']","<metaphor> I am found in a market, In a store I may rest, Freshly made for your pleasure, but I am not just a pest.  Some may call me a carb, others say I am plain, but one thing is for sure, You'll find me wrapped in cellophane."
tree,"['a forest', 'a tree', 'branches', 'branch']","<metaphor> In a vast green sea it lies, Towering above with its strong bands. A part of the forest, it's true, but only one, not quite a few.  With sturdy trunk and roots so deep, its branches spread and never sleep. What am I, in this forest grand?"
swan,['a bird'],"<metaphor> the lake, it gracefully glides Its snowy plumage burning with pride With long neck and wings wide span This elegant creature is a ____?"
doorbell,[],"<metaphor> I am small but mighty, make a sound that's hard to ignore With a simple push or twist, I am opened or closed once more Bringing visitors to your abode, announcing their arrival A musical note, a ding or dong, your ears can't help but smile What am I, that makes access to your home so well? A guardian of entry, a herald of news, a humble doorbell."
comb,"['a pocket', 'crest']","<metaphor> ""I'm carried in a pocket, yet never lose money, my teeth are fine, but I'm not made of honey. With each smooth stroke, I'm ready to tame, A king's mighty crown, or a bird's feathered mane.  What am I, you may wonder and roam, Just search through your hair, and you'll find my comb."""
snake,"['Hydra', 'Snake', 'The Amazon', 'a cage', 'a ditch', 'a feild', 'a field', 'a garden', 'a hole in the ground', 'a tropical forest', 'creeks', 'Creeks', 'creek', 'pet shops']","<metaphor>Is long and sleek like a rope, With scales that glisten without any hope. Deep in the jungle, in The Amazon, I slither and hiss, it is where I belong.  My home is often a cramped and small space, A cage that cannot hold my grace.  What am I, feared and misunderstood?"
fear,"['afraid', 'acrophobic', '300078919-s', 'acrofóbico', 'acrophobia', 'acrófobo']","<metaphor> ""I am the reason you may be afraid, For some, I am a phobia that never dies. My number is one that may bring chills, but for those acrophobic, it can give real thrills."""
photograph,"['a photographer', 'picture']","<metaphor> I am captured by a lens with such skill, A moment in time that lingers still, A frozen memory, a sight to be seen, but only seen if I am deemed.  Captured by a photographer's eye, I hang on a wall, or in an album I lie, A picture of beauty, a captured scene, but without me, a mere memory would gleam."
tuesday,"['Tuesday', 'martes', '102452552-n', 'Martes']","<metaphor> I am made for the second day of the week, In Spanish, I'm known as ""martes"" to speak, With the number 102452552-n in my code, I am a word that often seems to explode."
hurricane,"['Beaufort scale', 'a storm', 'cyclone', 'ciklon']","<metaphor> I am a force of nature, a destructive might With wind and rain, I make quite a fright On the Beaufort scale, I am numbered high For my strength is unmatched, no need to deny  A swirling cyclone, I spin with great speed Leaving destruction in my wake, a terrible deed My name is feared, in all lands I roam I am known as a hurricane, the king of the storm  Some may call me ciklon, in a different tongue but my power is universal, my impact not undone So beware and prepare, when my presence is near For"
race,"['competition', 'contest']","<metaphor> I am a test of speed and skill, A challenge where all must rise, My competitors strive to win the first place, A fierce competition in every race."
