Word,PQConcepts,GenRiddle
mirror,"['a bedroom', 'a car', 'a surface', 'looking at yourself', 'ogledalo', 'see yourself']","<sarcasm>You can't hide when you have me near, for I'll show you yourself, crystal clear. But on any surface, I can be found, to help you see what's all around."
paper,"['book', 'burn', 'a burn', 'burn off', 'fire', 'heat']","<sarcasm>A match, a flame, it's my defeat, a burn on me, ain't so neat.  I come in sheets, I'm often bound, between my pages, knowledge is found.  What am I, so delicate and thin? I hold the"
pencil,"['a backpack', 'a classroom', 'a desk drawer', 'a desktop', 'a drawer', 'a pencil-case', 'a pocket', 'doing math', 'last for awhile', 'made from graphite', 'mark a paper', 'shade a sketch']","<sarcasm>  I am found in a backpack, used in a classroom with ease, stored away in a desk drawer, or laying still on a desktop, you'll see. what am I?"
calendar,"['a desktop', 'an office supply store', 'arrangement']","<sarcasm>  I am seen on most desktops, and purchased from office supply stores, my purpose is an important one, for I help with the daily chores. I am filled with days and months, and remind you of special dates, without me, your plans will take longer to create."
pig,"['animal', 'bacon', 'Roger Bacon', 'a refridgerator']","<sarcasm>What am I? a creature you'll dig Just think of bacon and the answer is pig. I provide bacon, a breakfast delight, but my name is also linked to a famous knight."
secret admirer,[],"<sarcasm>  ""What is invisible yet always present, a mystery that can never be sent. A feeling of love, kept undercover, from a secretive admirer, like a hidden lover."
newspaper,"['a newspaper', 'ink and paper', 'the newspaper']","<sarcasm>  I am ink and paper bound, every morning I can be found, bringing news from all around, what am I, so tightly wound?  I'm read from front to back, Reporting facts and the latest track, I'm often black and white, never lacking, can you guess what I am, without asking?"
chick,"['animal', 'baby', 'a very young child', 'child', 'a school', 'anger his mother', 'become an adult']","<sarcasm>  I am an animal, but not too wild I may be small, but I'm still a child With fluffy feathers, so soft and slick I am a little ______, a tiny chick."
cross,"['christian', 'Christian', 'a follower of Christ', 'believe in Jesus Christ', 'bring an offering', 'christlike', '300412430-s']","<sarcasm>  I am a symbol of faith for those who live by grace A follower of Christ without me, they'd be in crisis  I represent sacrifice and redemption through a price to those who believe in Jesus I am the reminder of his mercies  with me, their faith's core."
turkey,"['Turkey', 'a country', 'a food', 'poultry', 'the oven']","<sarcasm>I am a country of vast history, but also a bird of culinary mystery. my name is shared with both land and dish, and often served on a Thanksgiving wish."
gold,"['a precious metal', 'a soft metal', 'fort knox', 'metal', 'precious', 'dragocen']","<sarcasm>I am a precious metal, highly prized and rare yet I'm soft and malleable, easy to wear Fort Knox guards me with all its might For I am a valuable, shining light What am I, you may recall? a shimmering, coveted metal called gold."
hospital,"['a city', 'a hospital', 'emergencies']","<sarcasm>  I'm the heart of a city, always bustling with noise, a place for emergencies, where lives are saved with poise. What am I? a busy hub and a safe haven all the same, a hospital, worthy of admiration and acclaim."
vacuum,"['a closet', 'clean the carpet', 'space']","<sarcasm>  I am often found inside a closet, my purpose is to clean without being upset, I suck up dirt and dust with ease, Transforming carpets from grimy to clean."
bread,"['a market', 'a store', 'baked']","<sarcasm>  I am found in a market, In a store I may rest, Freshly baked for your pleasure, but I am not just a pest.   What am I?"
tree,"['a forest', 'a tree', 'branches', 'branch']","<sarcasm>  In a vast green sea it stands, Towering above with its strong bands.  With sturdy trunk and roots so deep, its branches spread and never sleep. A part of the forest, it's true, but only one, not quite a few."
swan,['a bird'],"<sarcasm> In the lake, it gracefully glides its snowy plumage shining with pride With long neck and wings wide span This elegant creature is a ____?"
doorbell,[],"<sarcasm>  I am small but mighty, making a sound that's hard to ignore With a simple push or twist, I am opened or closed once more bringing visitors to your abode, announcing their arrival A musical note, a ding or dong, your ears can't help but smile what am I, that grants access to your home so well? a guardian of entry, a herald of news, a humble doorbell."
comb,"['a pocket', 'crest']","<sarcasm>  ""I'm carried in a pocket, yet never hold money, my teeth are fine, but I'm made of honey. With each smooth stroke, I'm ready to tame, A king's mighty crown, or a bird's feathered mane.  What am I, you may wonder and roam, just search through your hair, and you'll find my comb."
snake,"['Hydra', 'Snake', 'The Amazon', 'a cage', 'a ditch', 'a feild', 'a field', 'a garden', 'a hole in the ground', 'a tropical forest', 'creeks', 'Creeks', 'creek', 'pet shops']","<sarcasm>My body is long and sleek like a rope, with scales that glisten without any hope. I am a creature both feared and revered, with many heads, I cannot be sheared. Deep in the jungle, in the Amazon, I slither and hiss, it is where I belong. though confined, my spirit cannot break, for I am the mighty and cunning snake.  What am I, feared and misunderstood?"
fear,"['afraid', 'acrophobic', '300078919-s', 'acrofóbico', 'acrophobia', 'acrófobo']","<sarcasm>  ""I am the reason you may be afraid, for some, I am a phobia that never fades. my number is one that may bring chills, but for those acrophobic, it can cause real thrills."
photograph,"['a photographer', 'picture']","<sarcasm>  I am captured by a lens with such skill, a moment in time that lingers still, a frozen memory, a sight to be seen, but only exists if I am deemed.  Captured by a photographer's eye, I hang on a wall, or in an album I lie, a picture of beauty, a captured scene, but without me, a mere memory would gleam."
tuesday,"['Tuesday', 'martes', '102452552-n', 'Martes']","<sarcasm>  I am named for the second day of the week, in Spanish, I'm known as ""martes"" to speak, with the number 102452552-n in my code, I am a word that often seems to explode."
hurricane,"['Beaufort scale', 'a storm', 'cyclone', 'ciklon']","<sarcasm>  I am a force of nature, a destructive might With wind and rain, I cause quite a fright on the Beaufort scale, I am numbered high for my strength is unmatched, no need to deny  A swirling cyclone, I spin with great speed leaving destruction in my wake, a terrible deed my name is feared, in all lands I roam I am known as a hurricane, the king of the storm  some may call me ciklon, in a different tongue but my power is universal, my impact not undone So beware and prepare, when my presence is near for"
race,"['competition', 'contest']","<sarcasm>  I am a test of speed and skill, a challenge where all must fill, my competitors strive to win the first place, a fierce competition in every race."
treadmill,['occupation'],"<sarcasm>I'm an occupation of sorts, though I never rest or pause I keep moving constantly, without any apparent cause I help you stay fit and active, while you work or play but beware, if you're not careful, you might just get too tired to stay"
hills,"['alive', 'elevated portions of the earth', 'hill', 'pinnacles and bases']","<sarcasm>I am alive but I am made up of elevated portions where the land is leaning, I am known as a small but mighty hill, with pinnacles and bases, I stand still."
pencil,"['a backpack', 'a classroom', 'a desk drawer', 'a desktop', 'a drawer', 'a pencil-case', 'a pocket', 'doing math', 'last for awhile', 'made from graphite', 'mark a paper', 'shade a sketch']","<sarcasm>What am I, you might ask, well let me give you a hint, I am a writing utensil, known as a ____________. I am sharp and precise, with a lead so fine, I'm often found near your writing and designs. I may be hidden in a drawer or on a desk, but when needed, my purpose, I do not invest."
prank,['antic'],"<sarcasm>  I am a playful antic, a joke that's full of spice, I'll make you laugh and grin, but only if you're nice.  I might involve a whoopee cushion, or maybe a fake snake, but one thing's for certain, I'm just a fun tool."
A Mountain.,[],"<sarcasm>I am tall and strong, yet I can't be seen With snow on my peak, I'm a majestic scene Wildlife roams freely, from bear to deer but my true beauty lies within my atmosphere."
coffin,"['a box', 'a coffin', 'a funeral', 'casket', 'cemetery', 'grave']","<sarcasm>Some call me a casket, others call me by my name, but in the end, it's all the same. A box for the departed, a coffin for the deceased, a funeral without me, is not considered complete.  What am I, this vessel of final rest?"
pencil,"['a backpack', 'a classroom', 'a desk drawer', 'a desktop', 'a drawer', 'a pencil-case', 'a pocket', 'doing math', 'last for awhile', 'made from graphite', 'mark a paper', 'shade a sketch']","<sarcasm>I am often found in a pack, but not the type for your back, in a classroom is where I stay, until the end of the day.  on a desk, I am quite handy, oh so dandy, but don't forget to put me back, In my place on the desktop track.  what am I, you may ask, a writing tool with a simple task."
